Symbol,Sector,Industry
KTCC,Technology,Computer Hardware
KTF,Financial Services,Asset Management
KTOS,Industrials,Aerospace & Defense
KVHI,Technology,Communication Equipment
KW,Real Estate,Real Estate Services
KWR,Basic Materials,Specialty Chemicals
KYN,Financial Services,Asset Management
L,Financial Services,Insurance—Property & Casualty
LAC,Basic Materials,Other Industrial Metals & Mining
LAD,Consumer Cyclical,Auto & Truck Dealerships
LAKE,Consumer Cyclical,Apparel Manufacturing
LAMR,Real Estate,REIT—Specialty
LANC,Consumer Defensive,Packaged Foods
LARK,Financial Services,Banks—Regional
LAZ,Financial Services,Capital Markets
LBAI,Financial Services,Banks—Regional
LBTYA,Communication Services,Telecom Services
LBTYK,Communication Services,Telecom Services
LCII,Consumer Cyclical,Recreational Vehicles
LCNB,Financial Services,Banks—Regional
LCTX,Healthcare,Biotechnology
LCUT,Consumer Cyclical,"Furnishings, Fixtures & Appliances"
LDOS,Technology,Information Technology Services
LEA,Consumer Cyclical,Auto Parts
LECO,Industrials,Tools & Accessories
LEE,Communication Services,Publishing
LEG,Consumer Cyclical,"Furnishings, Fixtures & Appliances"
LEN,Consumer Cyclical,Residential Construction
LEO,Financial Services,Asset Management
LEU,Energy,Uranium
LFCR,Healthcare,Drug Manufacturers—Specialty & Generic
LFMD,Healthcare,Pharmaceutical Retailers
LFUS,Technology,Electronic Components
LFVN,Consumer Defensive,Packaged Foods
LGI,Financial Services,Asset Management
LGL,Technology,Electronic Components
LGND,Healthcare,Biotechnology
LGO,Basic Materials,Other Industrial Metals & Mining
LH,Healthcare,Diagnostics & Research
LHX,Industrials,Aerospace & Defense
LII,Industrials,Building Products & Equipment
LIN,Basic Materials,Specialty Chemicals
LINC,Consumer Defensive,Education & Training Services
LINK,Technology,Electronic Components
LIVE,Consumer Cyclical,Home Improvement Retail
LIXT,Healthcare,Biotechnology
LKFN,Financial Services,Banks—Regional
LKQ,Consumer Cyclical,Auto Parts
LL,Consumer Cyclical,Home Improvement Retail
LLY,Healthcare,Drug Manufacturers—General
LMAT,Healthcare,Medical Instruments & Supplies
LMNL,Healthcare,Biotechnology
LMNR,Consumer Defensive,Farm Products
LMT,Industrials,Aerospace & Defense
LNC,Financial Services,Insurance—Life
LNG,Energy,Oil & Gas Midstream
LNN,Industrials,Farm & Heavy Construction Machinery
LNT,Utilities,Utilities—Regulated Electric
LNW,Consumer Cyclical,Gambling
LOAN,Real Estate,REIT—Mortgage
LODE,Real Estate,Real Estate Services
LOGI,Technology,Computer Hardware
LOPE,Consumer Defensive,Education & Training Services
LOV,Communication Services,Internet Content & Information
LOW,Consumer Cyclical,Home Improvement Retail
LPL,Technology,Consumer Electronics
LPSN,Technology,Software—Application
LPTH,Technology,Electronic Components
LPX,Industrials,Building Products & Equipment
LQDT,Consumer Cyclical,Internet Retail
LRCX,Technology,Semiconductor Equipment & Materials
LRN,Consumer Defensive,Education & Training Services
LSAK,Technology,Software—Infrastructure
LSBK,Financial Services,Banks—Regional
LSCC,Technology,Semiconductors
LSI,Real Estate,REIT—Industrial
LSTA,Healthcare,Biotechnology
LSTR,Industrials,Integrated Freight & Logistics
LTBR,Industrials,Electrical Equipment & Parts
LTC,Real Estate,REIT—Healthcare Facilities
LTRX,Technology,Communication Equipment
LULU,Consumer Cyclical,Apparel Retail
LUMN,Communication Services,Telecom Services
LUNA,Technology,Scientific & Technical Instruments
LUV,Industrials,Airlines
LVS,Consumer Cyclical,Resorts & Casinos
LWAY,Consumer Defensive,Packaged Foods
LWLG,Basic Materials,Specialty Chemicals
LXP,Real Estate,REIT—Industrial
LXRX,Healthcare,Biotechnology
LXU,Basic Materials,Chemicals
LYG,Financial Services,Banks—Regional
LYTS,Technology,Electronic Components
LYV,Communication Services,Entertainment
LZB,Consumer Cyclical,"Furnishings, Fixtures & Appliances"
M,Consumer Cyclical,Department Stores
MA,Financial Services,Credit Services
MAA,Real Estate,REIT—Residential
MAC,Real Estate,REIT—Retail
MAG,Basic Materials,Silver
MAIN,Financial Services,Asset Management
MAN,Industrials,Staffing & Employment Services
MANH,Technology,Software—Application
MAR,Consumer Cyclical,Lodging
MARK,Technology,Software—Infrastructure
MARPS,Energy,Oil & Gas Midstream
MAS,Industrials,Building Products & Equipment
MASI,Healthcare,Medical Instruments & Supplies
MAT,Consumer Cyclical,Leisure
MATV,Basic Materials,Paper & Paper Products
MATW,Industrials,Conglomerates
MATX,Industrials,Marine Shipping
MBCN,Financial Services,Banks—Regional
MBI,Financial Services,Insurance—Specialty
MBOT,Healthcare,Medical Instruments & Supplies
MBWM,Financial Services,Banks—Regional
MCBC,Financial Services,Banks—Regional
MCD,Consumer Cyclical,Restaurants
MCHP,Technology,Semiconductors
MCHX,Communication Services,Advertising Agencies
MCI,Financial Services,Asset Management
MCK,Healthcare,Medical Distribution
MCN,Financial Services,Asset Management
MCO,Financial Services,Financial Data & Stock Exchanges
MCR,Financial Services,Asset Management
MCRI,Consumer Cyclical,Resorts & Casinos
MCS,Communication Services,Entertainment
MCY,Financial Services,Insurance—Property & Casualty
MD,Healthcare,Medical Care Facilities
MDC,Consumer Cyclical,Residential Construction
MDGL,Healthcare,Biotechnology
MDLZ,Consumer Defensive,Confectioners
MDT,Healthcare,Medical Devices
MDU,Industrials,Conglomerates
MDXG,Healthcare,Biotechnology
MED,Consumer Cyclical,Personal Services
MEI,Technology,Electronic Components
MEIP,Healthcare,Biotechnology
MELI,Consumer Cyclical,Internet Retail
MEOH,Basic Materials,Chemicals
MERC,Basic Materials,Paper & Paper Products
MET,Financial Services,Insurance—Life
MFA,Real Estate,REIT—Mortgage
MFC,Financial Services,Insurance—Life
MFD,Financial Services,Asset Management
MFG,Financial Services,Banks—Regional
MFIC,Financial Services,Asset Management
MFIN,Financial Services,Credit Services
MFM,Financial Services,Asset Management
MFV,Financial Services,Asset Management
MG,Industrials,Security & Protection Services
MGA,Consumer Cyclical,Auto Parts
MGEE,Utilities,Utilities—Diversified
MGF,Financial Services,Asset Management
MGIC,Technology,Information Technology Services
MGM,Consumer Cyclical,Resorts & Casinos
MGPI,Consumer Defensive,Beverages—Wineries & Distilleries
MGRC,Industrials,Rental & Leasing Services
MGYR,Financial Services,Banks—Regional
MHF,Financial Services,Asset Management
MHH,Industrials,Staffing & Employment Services
MHK,Consumer Cyclical,"Furnishings, Fixtures & Appliances"
MHLD,Financial Services,Insurance—Reinsurance
MHO,Consumer Cyclical,Residential Construction
MICS,Technology,Consumer Electronics
MIDD,Industrials,Specialty Industrial Machinery
MIN,Financial Services,Asset Management
MIND,Technology,Scientific & Technical Instruments
MINM,Technology,Communication Equipment
MITK,Technology,Software—Application
MIY,Financial Services,Asset Management
MKC,Consumer Defensive,Packaged Foods
MKL,Financial Services,Insurance—Property & Casualty
MKSI,Technology,Scientific & Technical Instruments
MKTX,Financial Services,Capital Markets
MLAB,Technology,Scientific & Technical Instruments
MLCO,Consumer Cyclical,Resorts & Casinos
MLI,Industrials,Metal Fabrication
MLKN,Consumer Cyclical,"Furnishings, Fixtures & Appliances"
MLM,Basic Materials,Building Materials
MLP,Real Estate,Real Estate Services
MLR,Consumer Cyclical,Auto Parts
MLSS,Healthcare,Medical Instruments & Supplies
MLVF,Financial Services,Banks—Regional
MMC,Financial Services,Insurance Brokers
MMLP,Energy,Oil & Gas Midstream
MMM,Industrials,Conglomerates
MMP,Energy,Oil & Gas Midstream
MMS,Industrials,Specialty Business Services
MMSI,Healthcare,Medical Instruments & Supplies
MMT,Financial Services,Asset Management
MNDO,Technology,Software—Application
MNKD,Healthcare,Biotechnology
MNOV,Healthcare,Biotechnology
MNP,Financial Services,Asset Management
MNRO,Consumer Cyclical,Auto Parts
MNSB,Financial Services,Banks—Regional
MNST,Consumer Defensive,Beverages—Non-Alcoholic
MNTX,Industrials,Farm & Heavy Construction Machinery
MO,Consumer Defensive,Tobacco
MOBQ,Communication Services,Advertising Agencies
MOD,Consumer Cyclical,Auto Parts
MODD,Healthcare,Medical Devices
MODG,Consumer Cyclical,Leisure
MODV,Healthcare,Medical Care Facilities
MOFG,Financial Services,Banks—Regional
MOH,Healthcare,Healthcare Plans
MORN,Financial Services,Financial Data & Stock Exchanges
MOS,Basic Materials,Agricultural Inputs
MOV,Consumer Cyclical,Luxury Goods
MPA,Financial Services,Asset Management
MPAA,Consumer Cyclical,Auto Parts
MPB,Financial Services,Banks—Regional
MPV,Financial Services,Asset Management
MPW,Real Estate,REIT—Healthcare Facilities
MPWR,Technology,Semiconductors
MPX,Consumer Cyclical,Recreational Vehicles
MRCY,Industrials,Aerospace & Defense
MRK,Healthcare,Drug Manufacturers—General
MRKR,Healthcare,Biotechnology
MRO,Energy,Oil & Gas E&P
MRTN,Industrials,Trucking
MRVL,Technology,Semiconductors
MS,Financial Services,Capital Markets
MSA,Industrials,Security & Protection Services
MSB,Basic Materials,Steel
MSCI,Financial Services,Financial Data & Stock Exchanges
MSD,Financial Services,Asset Management
MSEX,Utilities,Utilities—Regulated Water
MSFT,Technology,Software—Infrastructure
MSI,Technology,Communication Equipment
MSM,Industrials,Industrial Distribution
MSN,Technology,Consumer Electronics
MSTR,Technology,Software—Application
MSVB,Financial Services,Banks—Regional
MT,Basic Materials,Steel
MTB,Financial Services,Banks—Regional
MTCH,Communication Services,Internet Content & Information
MTD,Healthcare,Diagnostics & Research
MTEM,Healthcare,Biotechnology
MTG,Financial Services,Insurance—Specialty
MTH,Consumer Cyclical,Residential Construction
MTN,Consumer Cyclical,Resorts & Casinos
MTR,Energy,Oil & Gas E&P
MTRN,Basic Materials,Other Industrial Metals & Mining
MTRX,Industrials,Engineering & Construction
MTW,Industrials,Farm & Heavy Construction Machinery
MTX,Basic Materials,Specialty Chemicals
MTZ,Industrials,Engineering & Construction
MU,Technology,Semiconductors
MUC,Financial Services,Asset Management
MUE,Financial Services,Asset Management
MUFG,Financial Services,Banks—Diversified
MUJ,Financial Services,Asset Management
MUR,Energy,Oil & Gas E&P
MUX,Basic Materials,Other Precious Metals & Mining
MVBF,Financial Services,Banks—Regional
MVIS,Technology,Scientific & Technical Instruments
MVO,Energy,Oil & Gas E&P
MWA,Industrials,Specialty Industrial Machinery
MXC,Energy,Oil & Gas E&P
MXE,Financial Services,Asset Management
MXF,Financial Services,Asset Management
MYE,Consumer Cyclical,Packaging & Containers
MYGN,Healthcare,Diagnostics & Research
MYI,Financial Services,Asset Management
MYN,Financial Services,Asset Management
MYRG,Industrials,Engineering & Construction
NAD,Financial Services,Asset Management
NAII,Consumer Defensive,Packaged Foods
NAK,Basic Materials,Other Industrial Metals & Mining
NAT,Industrials,Marine Shipping
NATH,Consumer Cyclical,Restaurants
NATI,Technology,Software—Application
NATR,Consumer Defensive,Packaged Foods
NAVB,Healthcare,Biotechnology
NAZ,Financial Services,Asset Management
NBH,Financial Services,Asset Management
NBIX,Healthcare,Drug Manufacturers—Specialty & Generic
NBN,Financial Services,Banks—Regional
NBO,Financial Services,Asset Management
NBR,Energy,Oil & Gas Drilling
NBSE,Healthcare,Biotechnology
NBTB,Financial Services,Banks—Regional
NBW,Financial Services,Asset Management
NBY,Healthcare,Biotechnology
NC,Energy,Thermal Coal
NCA,Financial Services,Asset Management
NCMI,Communication Services,Advertising Agencies
NCPL,Financial Services,Capital Markets
NCR,Technology,Information Technology Services
NCTY,Communication Services,Electronic Gaming & Multimedia
NDAQ,Financial Services,Financial Data & Stock Exchanges
NDSN,Industrials,Specialty Industrial Machinery
NEA,Financial Services,Asset Management
NECB,Financial Services,Banks—Regional
NEE,Utilities,Utilities—Regulated Electric
NEM,Basic Materials,Gold
NEN,Real Estate,Real Estate Services
NEO,Healthcare,Diagnostics & Research
NEOG,Healthcare,Diagnostics & Research
NEON,Technology,Electronic Components
NEPH,Healthcare,Medical Instruments & Supplies
NEU,Basic Materials,Specialty Chemicals
NEWP,Basic Materials,Other Precious Metals & Mining
NEWT,Financial Services,Asset Management
NFBK,Financial Services,Banks—Regional
NFG,Energy,Oil & Gas Integrated
NFLX,Communication Services,Entertainment
NG,Basic Materials,Gold
NGD,Basic Materials,Gold
NGG,Utilities,Utilities—Regulated Electric
NGS,Energy,Oil & Gas Equipment & Services
NHC,Healthcare,Medical Care Facilities
NHI,Real Estate,REIT—Healthcare Facilities
NHS,Financial Services,Asset Management
NHTC,Consumer Cyclical,Internet Retail
NI,Utilities,Utilities—Regulated Gas
NICE,Technology,Software—Application
NICK,Financial Services,Credit Services
NIE,Financial Services,Asset Management
NJR,Utilities,Utilities—Regulated Gas
NKE,Consumer Cyclical,Footwear & Accessories
NKSH,Financial Services,Banks—Regional
NKTR,Healthcare,Biotechnology
NKX,Financial Services,Asset Management
NL,Industrials,Security & Protection Services
NLS,Consumer Cyclical,Leisure
NLY,Real Estate,REIT—Mortgage
NM,Industrials,Marine Shipping
NMI,Financial Services,Asset Management
NMM,Industrials,Marine Shipping
NMR,Financial Services,Capital Markets
NMZ,Financial Services,Asset Management
NNBR,Industrials,Conglomerates
NNI,Financial Services,Credit Services
NNN,Real Estate,REIT—Retail
NNVC,Healthcare,Biotechnology
NNY,Financial Services,Asset Management
NOA,Energy,Oil & Gas Equipment & Services
NOC,Industrials,Aerospace & Defense
NOG,Energy,Oil & Gas E&P
NOK,Technology,Communication Equipment
NOTV,Healthcare,Diagnostics & Research
NOV,Energy,Oil & Gas Equipment & Services
NOVT,Technology,Scientific & Technical Instruments
NPK,Industrials,Aerospace & Defense
NPO,Industrials,Specialty Industrial Machinery
NQP,Financial Services,Asset Management
NR,Energy,Oil & Gas Equipment & Services
NRG,Utilities,Utilities—Independent Power Producers
NRIM,Financial Services,Banks—Regional
NRO,Financial Services,Asset Management
NRP,Energy,Thermal Coal
NRT,Energy,Oil & Gas E&P
NS,Energy,Oil & Gas Midstream
NSC,Industrials,Railroads
NSIT,Technology,Electronics & Computer Distribution
NSL,Financial Services,Asset Management
NSP,Industrials,Staffing & Employment Services
NSSC,Industrials,Security & Protection Services
NSYS,Technology,Electronic Components
NTAP,Technology,Computer Hardware
NTCT,Technology,Software—Infrastructure
NTES,Communication Services,Electronic Gaming & Multimedia
NTGR,Technology,Communication Equipment
NTIC,Basic Materials,Specialty Chemicals
NTIP,Industrials,Specialty Business Services
NTRS,Financial Services,Asset Management
NTWK,Technology,Software—Application
NTZ,Consumer Cyclical,"Furnishings, Fixtures & Appliances"
NUE,Basic Materials,Steel
NURO,Healthcare,Medical Devices
NUS,Consumer Defensive,Household & Personal Products
NUV,Financial Services,Asset Management
NUVA,Healthcare,Medical Devices
NVAX,Healthcare,Biotechnology
NVDA,Technology,Semiconductors
NVEC,Technology,Semiconductors
NVG,Financial Services,Asset Management
NVGS,Energy,Oil & Gas Midstream
NVMI,Technology,Semiconductor Equipment & Materials
NVO,Healthcare,Biotechnology
NVOS,Healthcare,Medical Care Facilities
NVR,Consumer Cyclical,Residential Construction
NVS,Healthcare,Drug Manufacturers—General
NWBI,Financial Services,Banks—Regional
NWE,Utilities,Utilities—Diversified
NWFL,Financial Services,Banks—Regional
NWG,Financial Services,Banks—Diversified
NWL,Consumer Defensive,Household & Personal Products
NWLI,Financial Services,Insurance—Life
NWN,Utilities,Utilities—Regulated Gas
NWPX,Industrials,Metal Fabrication
NX,Industrials,Building Products & Equipment
NXDT,Financial Services,Asset Management
NXGN,Healthcare,Health Information Services
NXJ,Financial Services,Asset Management
NXPL,Technology,Software—Application
NXST,Communication Services,Entertainment
NYCB,Financial Services,Banks—Regional
NYMT,Real Estate,REIT—Mortgage
NYT,Communication Services,Publishing
NZF,Financial Services,Asset Management
O,Real Estate,REIT—Retail
OBE,Energy,Oil & Gas E&P
OBLG,Technology,Software—Application
OBT,Financial Services,Banks—Regional
OC,Industrials,Building Products & Equipment
OCC,Technology,Communication Equipment
OCFC,Financial Services,Banks—Regional
OCN,Financial Services,Mortgage Finance
OCSL,Financial Services,Credit Services
OCUP,Healthcare,Biotechnology
ODC,Basic Materials,Specialty Chemicals
ODFL,Industrials,Trucking
ODP,Consumer Cyclical,Specialty Retail
ODV,Basic Materials,Gold
OESX,Industrials,Electrical Equipment & Parts
OFC,Real Estate,REIT—Office
OFG,Financial Services,Banks—Regional
OFIX,Healthcare,Medical Devices
OFLX,Industrials,Specialty Industrial Machinery
OGE,Utilities,Utilities—Regulated Electric
OGEN,Healthcare,Biotechnology
OHI,Real Estate,REIT—Healthcare Facilities
OI,Consumer Cyclical,Packaging & Containers
OIG,Industrials,Engineering & Construction
OII,Energy,Oil & Gas Equipment & Services
OIS,Energy,Oil & Gas Equipment & Services
OKE,Energy,Oil & Gas Midstream
OLB,Technology,Software—Application
OLED,Technology,Semiconductor Equipment & Materials
OLN,Basic Materials,Specialty Chemicals
OLP,Real Estate,REIT—Diversified
OMAB,Industrials,Airports & Air Services
OMC,Communication Services,Advertising Agencies
OMCL,Healthcare,Health Information Services
OMER,Healthcare,Biotechnology
OMEX,Industrials,Specialty Business Services
OMI,Healthcare,Medical Distribution
ON,Technology,Semiconductors
ONB,Financial Services,Banks—Regional
ONCT,Healthcare,Biotechnology
ONCY,Healthcare,Biotechnology
ONTO,Technology,Semiconductor Equipment & Materials
OPBK,Financial Services,Banks—Regional
OPCH,Healthcare,Medical Care Facilities
OPHC,Financial Services,Banks—Regional
OPI,Real Estate,REIT—Office
OPK,Healthcare,Diagnostics & Research
OPOF,Financial Services,Banks—Regional
OPRX,Healthcare,Health Information Services
OPTT,Industrials,Electrical Equipment & Parts
OPXS,Industrials,Aerospace & Defense
OPY,Financial Services,Capital Markets
ORA,Utilities,Utilities—Renewable
ORAN,Communication Services,Telecom Services
ORCL,Technology,Software—Infrastructure
ORI,Financial Services,Insurance—Diversified
ORLY,Consumer Cyclical,Specialty Retail
ORMP,Healthcare,Biotechnology
ORN,Industrials,Engineering & Construction
ORRF,Financial Services,Banks—Regional
OSBC,Financial Services,Banks—Regional
OSIS,Technology,Electronic Components
OSK,Industrials,Farm & Heavy Construction Machinery
OSPN,Technology,Software—Infrastructure
OSTK,Consumer Cyclical,Internet Retail
OSUR,Healthcare,Medical Instruments & Supplies
OTEX,Technology,Software—Application
OTRK,Healthcare,Health Information Services
OTTR,Utilities,Utilities—Diversified
OVBC,Financial Services,Banks—Regional
OVLY,Financial Services,Banks—Regional
OVV,Energy,Oil & Gas E&P
OXM,Consumer Cyclical,Apparel Manufacturing
OXSQ,Financial Services,Asset Management
OXY,Energy,Oil & Gas E&P
OZK,Financial Services,Banks—Regional
PAA,Energy,Oil & Gas Midstream
PAAS,Basic Materials,Silver
PAC,Industrials,Airports & Air Services
PACW,Financial Services,Banks—Regional
PAG,Consumer Cyclical,Auto & Truck Dealerships
PAI,Financial Services,Asset Management
PALI,Healthcare,Biotechnology
PALT,Technology,Software—Application
PAM,Utilities,Utilities—Independent Power Producers
PAR,Technology,Software—Application
PARA,Communication Services,Entertainment
PATK,Consumer Cyclical,"Furnishings, Fixtures & Appliances"
PAYS,Technology,Software—Infrastructure
PAYX,Industrials,Staffing & Employment Services
PB,Financial Services,Banks—Regional
PBH,Healthcare,Medical Distribution
PBI,Industrials,Integrated Freight & Logistics
PBR,Energy,Oil & Gas Integrated
PBT,Energy,Oil & Gas Midstream
PCAR,Industrials,Farm & Heavy Construction Machinery
PCF,Financial Services,Asset Management
PCG,Utilities,Utilities—Regulated Electric
PCH,Real Estate,REIT—Specialty
PCK,Financial Services,Asset Management
PCM,Financial Services,Asset Management
PCN,Financial Services,Asset Management
PCQ,Financial Services,Asset Management
PCTI,Technology,Communication Equipment
PCYG,Technology,Software—Application
PCYO,Utilities,Utilities—Regulated Water
PDCE,Energy,Oil & Gas E&P
PDCO,Healthcare,Medical Distribution
PDEX,Healthcare,Medical Instruments & Supplies
PDFS,Technology,Software—Application
PDS,Energy,Oil & Gas Drilling
PDT,Financial Services,Asset Management
PEAK,Real Estate,REIT—Healthcare Facilities
PEB,Real Estate,REIT—Hotel & Motel
PEBK,Financial Services,Banks—Regional
PEBO,Financial Services,Banks—Regional
PED,Energy,Oil & Gas E&P
PEG,Utilities,Utilities—Regulated Electric
PEGA,Technology,Software—Application
PEGY,Technology,Solar
PENN,Consumer Cyclical,Resorts & Casinos
PEO,Financial Services,Asset Management
PEP,Consumer Defensive,Beverages—Non-Alcoholic
PERI,Communication Services,Internet Content & Information
PESI,Industrials,Waste Management
PETS,Healthcare,Pharmaceutical Retailers
PFBC,Financial Services,Banks—Regional
PFC,Financial Services,Banks—Regional
PFD,Financial Services,Asset Management
PFE,Healthcare,Drug Manufacturers—General
PFG,Financial Services,Insurance—Diversified
PFIN,Industrials,Tools & Accessories
PFIS,Financial Services,Banks—Regional
PFL,Financial Services,Asset Management
PFN,Financial Services,Asset Management
PFO,Financial Services,Asset Management
PFS,Financial Services,Banks—Regional
PFSW,Industrials,Specialty Business Services
PG,Consumer Defensive,Household & Personal Products
PGC,Financial Services,Banks—Regional
PGP,Financial Services,Asset Management
PGR,Financial Services,Insurance—Property & Casualty
PGTI,Industrials,Building Products & Equipment
PH,Industrials,Specialty Industrial Machinery
PHD,Financial Services,Asset Management
PHG,Healthcare,Medical Devices
PHI,Communication Services,Telecom Services
PHIO,Healthcare,Biotechnology
PHK,Financial Services,Asset Management
PHM,Consumer Cyclical,Residential Construction
PHX,Energy,Oil & Gas E&P
PII,Consumer Cyclical,Recreational Vehicles
PIM,Financial Services,Asset Management
PIPR,Financial Services,Capital Markets
PKBK,Financial Services,Banks—Regional
PKE,Industrials,Aerospace & Defense
PKG,Consumer Cyclical,Packaging & Containers
PKOH,Industrials,Specialty Industrial Machinery
PKX,Basic Materials,Steel
PLAB,Technology,Semiconductor Equipment & Materials
PLAG,Consumer Defensive,Packaged Foods
PLBC,Financial Services,Banks—Regional
PLCE,Consumer Cyclical,Apparel Retail
PLD,Real Estate,REIT—Industrial
PLG,Basic Materials,Other Precious Metals & Mining
PLPC,Industrials,Electrical Equipment & Parts
PLUG,Industrials,Electrical Equipment & Parts
PLUR,Healthcare,Biotechnology
PLUS,Technology,Software—Application
PLX,Healthcare,Biotechnology
PLXS,Technology,Electronic Components
PM,Consumer Defensive,Tobacco
PMD,Healthcare,Diagnostics & Research
PMF,Financial Services,Asset Management
PML,Financial Services,Asset Management
PMM,Financial Services,Asset Management
PMN,Healthcare,Biotechnology
PMT,Real Estate,REIT—Mortgage
PMX,Financial Services,Asset Management
PNBK,Financial Services,Banks—Regional
PNC,Financial Services,Banks—Regional
PNF,Financial Services,Asset Management
PNFP,Financial Services,Banks—Regional
PNI,Financial Services,Asset Management
PNM,Utilities,Utilities—Regulated Electric
PNNT,Financial Services,Asset Management
PNR,Industrials,Specialty Industrial Machinery
PNRG,Energy,Oil & Gas E&P
PNW,Utilities,Utilities—Regulated Electric
PODD,Healthcare,Medical Devices
POET,Technology,Semiconductors
POOL,Industrials,Industrial Distribution
POR,Utilities,Utilities—Regulated Electric
POWI,Technology,Semiconductors
POWL,Industrials,Electrical Equipment & Parts
PPBI,Financial Services,Banks—Regional
PPC,Consumer Defensive,Packaged Foods
PPG,Basic Materials,Specialty Chemicals
PPIH,Industrials,Building Products & Equipment
PPL,Utilities,Utilities—Regulated Electric
PPT,Financial Services,Asset Management
PRA,Financial Services,Insurance—Property & Casualty
PRAA,Financial Services,Credit Services
PRDO,Consumer Defensive,Education & Training Services
PRFT,Technology,Information Technology Services
PRG,Industrials,Rental & Leasing Services
PRGO,Healthcare,Drug Manufacturers—Specialty & Generic
PRGS,Technology,Software—Application
PRIM,Industrials,Engineering & Construction
PRK,Financial Services,Banks—Regional
PRMW,Consumer Defensive,Beverages—Non-Alcoholic
PRO,Technology,Software—Application
PROV,Financial Services,Banks—Regional
PRPH,Healthcare,Drug Manufacturers—Specialty & Generic
PRPO,Healthcare,Diagnostics & Research
PRSO,Technology,Semiconductors
PRTG,Healthcare,Biotechnology
PRTK,Healthcare,Biotechnology
PRTS,Consumer Cyclical,Internet Retail
PRU,Financial Services,Insurance—Life
PSA,Real Estate,REIT—Industrial
PSEC,Financial Services,Asset Management
PSMT,Consumer Defensive,Discount Stores
PSO,Communication Services,Publishing
PSTV,Healthcare,Biotechnology
PTC,Technology,Software—Application
PTEN,Energy,Oil & Gas Drilling
PTIX,Healthcare,Biotechnology
PTMN,Financial Services,Asset Management
PTN,Healthcare,Biotechnology
PTRS,Financial Services,Banks—Regional
PTSI,Industrials,Trucking
PTY,Financial Services,Asset Management
PUK,Financial Services,Insurance—Life
PVH,Consumer Cyclical,Apparel Manufacturing
PW,Real Estate,REIT—Specialty
PWFL,Technology,Communication Equipment
PWOD,Financial Services,Banks—Regional
PWR,Industrials,Engineering & Construction
PXD,Energy,Oil & Gas E&P
PXLW,Technology,Semiconductors
PYN,Financial Services,Asset Management
PZC,Financial Services,Asset Management
PZZA,Consumer Cyclical,Restaurants
QCOM,Technology,Semiconductors
QCRH,Financial Services,Banks—Regional
QDEL,Healthcare,Medical Instruments & Supplies
QGEN,Healthcare,Diagnostics & Research
QMCO,Technology,Computer Hardware
QQQX,Financial Services,Asset Management
QRTEA,Consumer Cyclical,Internet Retail
QRTEB,Consumer Cyclical,Internet Retail
QUBT,Technology,Computer Hardware
QUIK,Technology,Semiconductors
R,Industrials,Rental & Leasing Services
RAD,Healthcare,Pharmaceutical Retailers
RAIL,Industrials,Railroads
RAMP,Technology,Software—Infrastructure
RAVE,Consumer Cyclical,Restaurants
RBA,Industrials,Specialty Business Services
RBBN,Communication Services,Telecom Services
RBC,Industrials,Tools & Accessories
RBCAA,Financial Services,Banks—Regional
RCG,Financial Services,Asset Management
RCI,Communication Services,Telecom Services
RCKY,Consumer Cyclical,Footwear & Accessories
RCL,Consumer Cyclical,Travel Services
RCMT,Industrials,Conglomerates
RCON,Energy,Oil & Gas Equipment & Services
RCRT,Industrials,Staffing & Employment Services
RCS,Financial Services,Asset Management
RDCM,Communication Services,Telecom Services
RDI,Communication Services,Entertainment
RDN,Financial Services,Insurance—Specialty
RDNT,Healthcare,Diagnostics & Research
RDWR,Technology,Software—Infrastructure
RDY,Healthcare,Drug Manufacturers—Specialty & Generic
REFR,Technology,Electronic Components
REG,Real Estate,REIT—Retail
REGN,Healthcare,Biotechnology
REI,Energy,Oil & Gas E&P
RELL,Technology,Electronic Components
RELX,Communication Services,Publishing
RES,Energy,Oil & Gas Equipment & Services
REX,Basic Materials,Specialty Chemicals
RF,Financial Services,Banks—Regional
RFI,Financial Services,Asset Management
RFIL,Industrials,Electrical Equipment & Parts
RGA,Financial Services,Insurance—Reinsurance
RGCO,Utilities,Utilities—Regulated Gas
RGEN,Healthcare,Medical Instruments & Supplies
RGLD,Basic Materials,Gold
RGP,Industrials,Consulting Services
RGR,Industrials,Aerospace & Defense
RGS,Consumer Cyclical,Personal Services
RHI,Industrials,Staffing & Employment Services
RHP,Real Estate,REIT—Hotel & Motel
RIBT,Consumer Defensive,Packaged Foods
RICK,Consumer Cyclical,Restaurants
RIG,Energy,Oil & Gas Drilling
RIGL,Healthcare,Biotechnology
RILY,Financial Services,Financial Conglomerates
RIO,Basic Materials,Other Industrial Metals & Mining
RIOT,Technology,Software—Application
RJF,Financial Services,Capital Markets
RL,Consumer Cyclical,Apparel Manufacturing
RLGT,Industrials,Integrated Freight & Logistics
RLI,Financial Services,Insurance—Property & Casualty
RMBS,Technology,Semiconductors
RMCF,Consumer Defensive,Confectioners
RMD,Healthcare,Medical Instruments & Supplies
RMT,Financial Services,Asset Management
RMTI,Healthcare,Drug Manufacturers—Specialty & Generic
RNP,Financial Services,Asset Management
RNR,Financial Services,Insurance—Reinsurance
RNST,Financial Services,Banks—Regional
ROCK,Industrials,Building Products & Equipment
ROG,Technology,Electronic Components
ROIC,Real Estate,REIT—Retail
ROK,Industrials,Specialty Industrial Machinery
ROL,Consumer Cyclical,Personal Services
